TransactionId_12019,BatchId_71337,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_10,airtime,ChannelId_3,500000,500000,2018-12-04T09:14:20Z,4,1
TransactionId_122367,BatchId_63757,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2018-12-04T09:16:13Z,2,1
TransactionId_88846,BatchId_116595,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2018-12-04T12:18:50Z,0,1
TransactionId_132739,BatchId_117728,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,4000000,4000000,2018-12-04T12:19:36Z,0,1
TransactionId_66847,BatchId_11016,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,3000000,3000000,2018-12-04T12:20:07Z,0,1
TransactionId_111824,BatchId_37908,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2018-12-04T12:20:45Z,0,1
TransactionId_8626,BatchId_25962,AccountId_4003,SubscriptionId_3002,CustomerId_4453,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-04T12:22:20Z,0,1
TransactionId_63729,BatchId_62465,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-05T09:15:51Z,0,1
TransactionId_139003,BatchId_52403,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,3000000,3000000,2018-12-06T06:11:05Z,0,1
TransactionId_70597,BatchId_46576,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-06T06:12:17Z,0,1
TransactionId_51655,BatchId_108820,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2018-12-06T06:13:43Z,0,1
TransactionId_44340,BatchId_87400,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-08T18:10:38Z,2,1
TransactionId_95690,BatchId_107825,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-10T06:31:13Z,2,1
TransactionId_100029,BatchId_63627,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,3000000,3000000,2018-12-10T06:45:13Z,0,1
TransactionId_28108,BatchId_640,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-10T14:17:41Z,0,1
TransactionId_32870,BatchId_84247,AccountId_777,SubscriptionId_539,CustomerId_1122,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,1850000,1850000,2018-12-11T05:54:29Z,2,1
TransactionId_110338,BatchId_51205,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-11T13:30:46Z,2,1
TransactionId_132160,BatchId_68474,AccountId_4637,SubscriptionId_3060,CustomerId_5105,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-12T11:32:40Z,0,1
TransactionId_46347,BatchId_110983,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-12T12:59:47Z,0,1
TransactionId_381,BatchId_7585,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,900000,900000,2018-12-12T20:01:18Z,0,1
TransactionId_124044,BatchId_7585,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,900000,900000,2018-12-12T20:02:22Z,0,1
TransactionId_121530,BatchId_66027,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,900000,900000,2018-12-12T20:03:16Z,0,1
TransactionId_73492,BatchId_48073,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2018-12-12T21:09:30Z,0,1
TransactionId_95764,BatchId_2365,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2018-12-12T21:11:25Z,0,1
TransactionId_105721,BatchId_8060,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,700000,700000,2018-12-14T15:54:24Z,2,1
TransactionId_29480,BatchId_86358,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,800000,800000,2018-12-14T17:07:04Z,2,1
TransactionId_101048,BatchId_22016,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,720000,720000,2018-12-15T09:57:45Z,2,1
TransactionId_18623,BatchId_71051,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,900000,900000,2018-12-16T11:11:12Z,2,1
TransactionId_139918,BatchId_36023,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-16T12:21:09Z,2,1
TransactionId_18497,BatchId_88339,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1500000,1500000,2018-12-16T16:33:02Z,0,1
TransactionId_127486,BatchId_83053,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,680000,680000,2018-12-17T16:49:04Z,2,1
TransactionId_115979,BatchId_55743,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,600000,600000,2018-12-17T16:51:31Z,2,1
TransactionId_48300,BatchId_16630,AccountId_1873,SubscriptionId_2964,CustomerId_2266,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-17T17:54:44Z,2,1
TransactionId_79839,BatchId_47911,AccountId_368,SubscriptionId_385,CustomerId_698,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-20T21:40:34Z,2,1
TransactionId_7372,BatchId_107482,AccountId_1754,SubscriptionId_3597,CustomerId_2143,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-21T09:12:52Z,2,1
TransactionId_22634,BatchId_57272,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,600000,600000,2018-12-21T13:15:07Z,2,1
TransactionId_60447,BatchId_11229,AccountId_1825,SubscriptionId_4080,CustomerId_2216,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,588668,588668,2018-12-21T17:19:58Z,2,1
TransactionId_116719,BatchId_129124,AccountId_1825,SubscriptionId_4080,CustomerId_2216,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-21T17:22:15Z,2,1
TransactionId_32292,BatchId_17987,AccountId_476,SubscriptionId_2272,CustomerId_806,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,900000,900000,2018-12-21T22:20:38Z,2,1
TransactionId_1472,BatchId_27259,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500000,500000,2018-12-22T07:06:47Z,4,1
TransactionId_17494,BatchId_113718,AccountId_3041,SubscriptionId_2562,CustomerId_3467,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500000,500000,2018-12-22T22:50:34Z,2,1
TransactionId_59314,BatchId_12040,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,700000,700000,2018-12-23T13:46:40Z,2,1
TransactionId_37612,BatchId_61744,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,790000,790000,2018-12-23T16:25:24Z,2,1
TransactionId_99174,BatchId_22742,AccountId_4421,SubscriptionId_4038,CustomerId_4878,UGX,256,ProviderId_6,ProductId_10,airtime,ChannelId_3,600000,600000,2018-12-23T16:32:01Z,2,1
TransactionId_92421,BatchId_45675,AccountId_4655,SubscriptionId_2044,CustomerId_5123,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,800000,800000,2018-12-24T18:24:23Z,2,1
TransactionId_34940,BatchId_80911,AccountId_3686,SubscriptionId_4427,CustomerId_4128,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,800000,800000,2018-12-26T19:57:52Z,2,1
TransactionId_52159,BatchId_21469,AccountId_2123,SubscriptionId_1456,CustomerId_2528,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,508000,508000,2018-12-27T05:31:36Z,2,1
TransactionId_2703,BatchId_51734,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_21,utility_bill,ChannelId_3,500000,521000,2018-12-27T12:48:47Z,1,1
TransactionId_63074,BatchId_1552,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_21,utility_bill,ChannelId_3,500000,521000,2018-12-27T12:52:24Z,1,1
TransactionId_103015,BatchId_56782,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_21,utility_bill,ChannelId_3,500000,521000,2018-12-27T13:01:23Z,1,1
TransactionId_53270,BatchId_56782,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_21,utility_bill,ChannelId_3,500000,521000,2018-12-27T13:01:43Z,1,1
TransactionId_105233,BatchId_23974,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500000,500000,2018-12-28T08:17:21Z,4,1
TransactionId_60586,BatchId_135779,AccountId_1520,SubscriptionId_695,CustomerId_1891,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2018-12-30T16:17:00Z,2,1
TransactionId_69162,BatchId_35728,AccountId_1898,SubscriptionId_3303,CustomerId_2292,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2800000,2800000,2018-12-30T21:09:53Z,2,1
TransactionId_139275,BatchId_30883,AccountId_3636,SubscriptionId_3125,CustomerId_4075,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-01T06:39:50Z,2,1
TransactionId_70776,BatchId_33505,AccountId_1317,SubscriptionId_526,CustomerId_1680,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-01T08:16:00Z,2,1
TransactionId_135575,BatchId_31165,AccountId_2289,SubscriptionId_3706,CustomerId_2703,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-02T12:38:42Z,2,1
TransactionId_3547,BatchId_32463,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500000,500000,2019-01-03T16:22:46Z,4,1
TransactionId_78226,BatchId_117332,AccountId_3519,SubscriptionId_2550,CustomerId_3956,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2019-01-08T10:58:06Z,2,1
TransactionId_92932,BatchId_47100,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500000,500000,2019-01-08T13:56:32Z,4,1
TransactionId_92602,BatchId_30449,AccountId_2461,SubscriptionId_2416,CustomerId_2877,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-10T11:29:42Z,2,1
TransactionId_25630,BatchId_1480,AccountId_953,SubscriptionId_162,CustomerId_1302,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2019-01-10T12:08:22Z,2,1
TransactionId_101662,BatchId_86823,AccountId_953,SubscriptionId_162,CustomerId_1302,UGX,256,ProviderId_1,ProductId_5,transport,ChannelId_3,520000,520000,2019-01-10T12:38:57Z,2,1
TransactionId_140242,BatchId_110120,AccountId_1605,SubscriptionId_726,CustomerId_1984,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,540000,540000,2019-01-10T13:39:14Z,2,1
TransactionId_56954,BatchId_76447,AccountId_4249,SubscriptionId_4429,CustomerId_7339,UGX,256,ProviderId_4,ProductId_3,airtime,ChannelId_2,-900000,900000,2019-01-10T15:48:59Z,4,1
TransactionId_73797,BatchId_127642,AccountId_4249,SubscriptionId_4429,CustomerId_7339,UGX,256,ProviderId_4,ProductId_10,airtime,ChannelId_2,-500000,500000,2019-01-10T16:03:35Z,4,1
TransactionId_6652,BatchId_117513,AccountId_4465,SubscriptionId_1100,CustomerId_4925,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-10T17:48:04Z,2,1
TransactionId_36917,BatchId_99935,AccountId_4465,SubscriptionId_1100,CustomerId_4925,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2019-01-10T17:53:21Z,2,1
TransactionId_87682,BatchId_101919,AccountId_4249,SubscriptionId_4429,CustomerId_7401,UGX,256,ProviderId_4,ProductId_3,airtime,ChannelId_2,-500000,500000,2019-01-10T21:27:12Z,4,1
TransactionId_60618,BatchId_72125,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,500000,500000,2019-01-14T05:34:28Z,4,1
TransactionId_126320,BatchId_93368,AccountId_4249,SubscriptionId_4429,CustomerId_7429,UGX,256,ProviderId_4,ProductId_3,airtime,ChannelId_2,-500000,500000,2019-01-15T11:09:57Z,0,1
TransactionId_85815,BatchId_118851,AccountId_953,SubscriptionId_162,CustomerId_1302,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2019-01-18T15:09:59Z,2,1
TransactionId_61247,BatchId_17683,AccountId_2043,SubscriptionId_842,CustomerId_2445,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,860000,860000,2019-01-19T07:21:30Z,2,1
TransactionId_25959,BatchId_41544,AccountId_2043,SubscriptionId_842,CustomerId_2445,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,8600000,8600000,2019-01-19T07:23:31Z,2,1
TransactionId_100694,BatchId_126656,AccountId_523,SubscriptionId_2315,CustomerId_856,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,750000,750000,2019-01-19T07:38:23Z,2,1
TransactionId_58065,BatchId_126656,AccountId_523,SubscriptionId_2315,CustomerId_856,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,750000,750000,2019-01-19T07:38:57Z,2,1
TransactionId_140065,BatchId_126656,AccountId_523,SubscriptionId_2315,CustomerId_856,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,750000,750000,2019-01-19T07:39:41Z,2,1
TransactionId_92725,BatchId_126656,AccountId_523,SubscriptionId_2315,CustomerId_856,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,750000,750000,2019-01-19T07:40:15Z,2,1
TransactionId_118792,BatchId_4007,AccountId_1291,SubscriptionId_141,CustomerId_1653,UGX,256,ProviderId_1,ProductId_5,transport,ChannelId_3,1660000,1660000,2019-01-20T09:31:24Z,2,1
TransactionId_12494,BatchId_32834,AccountId_1208,SubscriptionId_1355,CustomerId_1567,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-20T12:53:28Z,2,1
TransactionId_134550,BatchId_32834,AccountId_1208,SubscriptionId_1355,CustomerId_1567,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-20T12:53:46Z,2,1
TransactionId_83679,BatchId_135975,AccountId_1335,SubscriptionId_4345,CustomerId_1698,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-20T22:27:06Z,2,1
TransactionId_17997,BatchId_94007,AccountId_1480,SubscriptionId_2940,CustomerId_1850,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,1509988,1509988,2019-01-21T15:06:26Z,2,1
TransactionId_109721,BatchId_89806,AccountId_530,SubscriptionId_135,CustomerId_865,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,500000,500000,2019-01-21T20:35:14Z,2,1
TransactionId_16413,BatchId_136144,AccountId_4590,SubscriptionId_666,CustomerId_5054,UGX,256,ProviderId_5,ProductId_3,airtime,ChannelId_3,400000,400000,2019-01-22T15:16:05Z,4,1
TransactionId_11592,BatchId_62469,AccountId_530,SubscriptionId_135,CustomerId_865,UGX,256,ProviderId_6,ProductId_3,airtime,ChannelId_3,500,500,2019-01-23T08:55:16Z,2,1
TransactionId_71725,BatchId_62457,AccountId_4841,SubscriptionId_3829,CustomerId_865,UGX,256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1005,1005,2019-01-23T09:15:37Z,2,1
TransactionId_101987,BatchId_64514,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-23T20:37:59Z,2,1
TransactionId_71336,BatchId_136015,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-23T20:46:45Z,2,1
TransactionId_63916,BatchId_36626,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,50000,50000,2019-01-23T20:49:20Z,2,1
TransactionId_13436,BatchId_60549,AccountId_2244,SubscriptionId_3476,CustomerId_2656,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_1,300000,300000,2019-01-24T00:44:25Z,2,1
TransactionId_33437,BatchId_15729,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,200000,200000,2019-01-24T07:49:55Z,2,1
TransactionId_24542,BatchId_46494,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,200000,200000,2019-01-24T13:03:37Z,2,1
TransactionId_3536,BatchId_116712,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T13:04:50Z,2,1
TransactionId_23427,BatchId_4345,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T15:40:17Z,2,1
TransactionId_108640,BatchId_130381,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T16:20:28Z,2,1
TransactionId_86001,BatchId_9913,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T21:00:12Z,2,1
TransactionId_78946,BatchId_13641,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,50000,50000,2019-01-24T21:02:07Z,2,1
TransactionId_33210,BatchId_72710,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T21:07:12Z,2,1
TransactionId_47115,BatchId_115311,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-24T21:42:23Z,2,1
TransactionId_125005,BatchId_89831,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,100000,100000,2019-01-25T08:04:24Z,2,1
TransactionId_52301,BatchId_76054,AccountId_1609,SubscriptionId_2872,CustomerId_1988,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,30000,30000,2019-01-25T10:24:10Z,2,1
TransactionId_119486,BatchId_77312,AccountId_830,SubscriptionId_1262,CustomerId_1175,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,5000000,5000000,2019-01-25T18:21:38Z,0,1
TransactionId_107009,BatchId_125211,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,200000,200000,2019-01-26T10:19:29Z,1,1
TransactionId_45737,BatchId_125211,AccountId_3337,SubscriptionId_1252,CustomerId_3768,UGX,256,ProviderId_3,ProductId_10,airtime,ChannelId_3,200000,200000,2019-01-26T10:20:34Z,1,1
TransactionId_103109,BatchId_90376,AccountId_572,SubscriptionId_2950,CustomerId_909,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,1900000,1900000,2019-01-28T18:28:42Z,2,1
TransactionId_16361,BatchId_10711,AccountId_572,SubscriptionId_2950,CustomerId_909,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2450000,2450000,2019-01-28T18:32:24Z,2,1
TransactionId_49913,BatchId_133354,AccountId_1240,SubscriptionId_4672,CustomerId_1602,UGX,256,ProviderId_3,ProductId_15,financial_services,ChannelId_3,2000000,2000000,2019-01-28T21:10:27Z,2,1
TransactionId_17404,BatchId_59893,AccountId_2366,SubscriptionId_4834,CustomerId_7416,UGX,256,ProviderId_5,ProductId_9,financial_services,ChannelId_1,880000,880000,2019-01-29T07:52:41Z,2,1
TransactionId_63160,BatchId_55820,AccountId_572,SubscriptionId_2950,CustomerId_909,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,800000,800000,2019-01-30T16:17:18Z,2,1
TransactionId_135170,BatchId_27030,AccountId_572,SubscriptionId_2950,CustomerId_909,UGX,256,ProviderId_1,ProductId_15,financial_services,ChannelId_3,650000,650000,2019-01-30T16:20:06Z,2,1
TransactionId_131603,BatchId_23848,AccountId_572,SubscriptionId_2950,CustomerId_909,UGX,256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2450000,2450000,2019-01-30T16:40:34Z,2,1
